problem_id,problem_title,misconception_id,misconception_description,misconception_concept,kc_target,is_negative_control,pseudocode_status,model,dimensions,query_token_count,query_latency_ms,retrieval_latency_ms,top_k,top1_code,top1_description,top1_kc_tags,top1_distance,top1_similarity,top2_code,top2_description,top2_kc_tags,top2_distance,top2_similarity,top3_code,top3_description,top3_kc_tags,top3_distance,top3_similarity,top4_code,top4_description,top4_kc_tags,top4_distance,top4_similarity,top5_code,top5_description,top5_kc_tags,top5_distance,top5_similarity
200,Calculate Harmonic Sum,14,Student believes that loop variables are destroyed and are inaccessible after the loop completes.,"LO, VA","IO, LO, VA, OP, EX",True,none_inapplicable,openai/text-embedding-3-large,3072,231,702.59,16.99,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.600889,0.399111,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.601858,0.398142,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.609809,0.390191,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.616688,0.383312,LO-05,Student believes that while-loops execute their body only once if the condition is true.,LO,0.61819,0.38181
200,Calculate Harmonic Sum,16,Student believes that the = operator is used for equality comparison in conditional statements.,OP,"IO, LO, VA, OP, EX",False,converted,openai/text-embedding-3-large,3072,250,883.09,16.87,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.593596,0.406404,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.596015,0.403985,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.600632,0.399368,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.602033,0.397967,LO-05,Student believes that while-loops execute their body only once if the condition is true.,LO,0.608395,0.391605
200,Calculate Harmonic Sum,17,Student believes that colons (:) are used for variable assignment.,"OP, VA","IO, LO, VA, OP, EX",False,converted,openai/text-embedding-3-large,3072,231,954.09,17.08,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.603722,0.396278,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.605094,0.394906,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.611503,0.388497,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.618374,0.381626,LO-05,Student believes that while-loops execute their body only once if the condition is true.,LO,0.620887,0.379113
200,Calculate Harmonic Sum,18,"Student believes that in the expression x == a or b, the comparison operator distributes to both operands of the or operator.","EX, OP","IO, LO, VA, OP, EX",False,converted,openai/text-embedding-3-large,3072,253,928.99,17.1,5,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.595889,0.404111,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.598284,0.401716,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.600931,0.399069,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.603044,0.396956,LO-05,Student believes that while-loops execute their body only once if the condition is true.,LO,0.60919,0.39081
200,Calculate Harmonic Sum,20,Student believes that for loop variables exist in a separate scope and won't affect variables with the same name in the enclosing scope.,"LO, VA","IO, LO, VA, OP, EX",False,converted,openai/text-embedding-3-large,3072,231,961.46,17.08,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.602061,0.397939,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.604891,0.395109,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.610101,0.389899,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.618648,0.381352,LO-05,Student believes that while-loops execute their body only once if the condition is true.,LO,0.619557,0.380443
200,Calculate Harmonic Sum,24,Student believes that it is unnecessary for loop variables to be explicitly initialized before the loop.,"LO, VA","IO, LO, VA, OP, EX",False,converted,openai/text-embedding-3-large,3072,237,902.75,17.65,5,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.60188,0.39812,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.602299,0.397701,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.61043,0.38957,LO-05,Student believes that while-loops execute their body only once if the condition is true.,LO,0.61718,0.38282,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.619604,0.380396
200,Calculate Harmonic Sum,25,Student believes that modifying a for loop variable inside the loop body does not affects the next iteration's value.,"LO, VA","IO, LO, VA, OP, EX",False,converted,openai/text-embedding-3-large,3072,239,887.2,17.17,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.597147,0.402853,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.599335,0.400665,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.604684,0.395316,LO-05,Student believes that while-loops execute their body only once if the condition is true.,LO,0.612498,0.387502,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.615308,0.384692
200,Calculate Harmonic Sum,26,"Student believes that conditional statements, i.e., Python statements that evaluate to either True or False, must always be wrapped in if/else statements to be returned as Boolean values.","CD, EX, OP","IO, LO, VA, OP, EX",True,none_inapplicable,openai/text-embedding-3-large,3072,231,882.59,17.23,5,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.602175,0.397825,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.602192,0.397808,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.610131,0.389869,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.617509,0.382491,LO-05,Student believes that while-loops execute their body only once if the condition is true.,LO,0.617778,0.382222
200,Calculate Harmonic Sum,33,Student believes that multiple mutually exclusive conditions in a control flow construct must each be written as separate if statements.,CD,"IO, LO, VA, OP, EX",False,converted,openai/text-embedding-3-large,3072,258,871.58,17.0,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.596948,0.403052,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.599237,0.400763,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.600887,0.399113,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.60616,0.39384,LO-05,Student believes that while-loops execute their body only once if the condition is true.,LO,0.61282,0.38718
200,Calculate Harmonic Sum,35,Student believes that values must be explicitly converted to their current type to ensure type safety.,,"IO, LO, VA, OP, EX",False,converted,openai/text-embedding-3-large,3072,247,947.3,16.48,5,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.599879,0.400121,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.601533,0.398467,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.607119,0.392881,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.613193,0.386807,LO-05,Student believes that while-loops execute their body only once if the condition is true.,LO,0.615823,0.384177
200,Calculate Harmonic Sum,38,Student believes that while loops execute their body only once if the condition is true.,LO,"IO, LO, VA, OP, EX",False,converted,openai/text-embedding-3-large,3072,233,1007.95,15.91,5,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.599064,0.400936,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.600349,0.399651,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.60983,0.39017,LO-05,Student believes that while-loops execute their body only once if the condition is true.,LO,0.612505,0.387495,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.614927,0.385073
200,Calculate Harmonic Sum,41,Student believes that the body of an if-statement executes repeatedly as long as the condition holds.,"CD, LO","IO, LO, VA, OP, EX",False,converted,openai/text-embedding-3-large,3072,241,1101.33,15.68,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.598448,0.401552,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.599135,0.400865,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.605156,0.394844,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.612744,0.387256,LO-05,Student believes that while-loops execute their body only once if the condition is true.,LO,0.612745,0.387255
200,Calculate Harmonic Sum,46,Student believes that the and operator always evaluates both operands.,"EX, OP","IO, LO, VA, OP, EX",True,not_manifestable,openai/text-embedding-3-large,3072,231,1937.1,17.97,5,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.602175,0.397825,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.602192,0.397808,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.610131,0.389869,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.617509,0.382491,LO-05,Student believes that while-loops execute their body only once if the condition is true.,LO,0.617778,0.382222
200,Calculate Harmonic Sum,47,Student believes that the or operator always evaluates both operands.,"EX, OP","IO, LO, VA, OP, EX",True,none_inapplicable,openai/text-embedding-3-large,3072,231,1340.27,20.18,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.600889,0.399111,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.601858,0.398142,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.609809,0.390191,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.616688,0.383312,LO-05,Student believes that while-loops execute their body only once if the condition is true.,LO,0.61819,0.38181
200,Calculate Harmonic Sum,54,Student believes that a variable assigned an arithmetic expression containing other variables automatically updates its value when those variables change.,"EX, OP","IO, LO, VA, OP, EX",False,converted,openai/text-embedding-3-large,3072,276,1018.66,17.0,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.594381,0.405619,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.59605,0.40395,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.600314,0.399686,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.612538,0.387462,LO-05,Student believes that while-loops execute their body only once if the condition is true.,LO,0.615169,0.384831
200,Calculate Harmonic Sum,56,Student believes that variable identifiers can only be one letter long.,VA,"IO, LO, VA, OP, EX",True,none_inapplicable,openai/text-embedding-3-large,3072,231,875.91,16.9,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.600889,0.399111,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.601858,0.398142,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.609809,0.390191,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.616688,0.383312,LO-05,Student believes that while-loops execute their body only once if the condition is true.,LO,0.61819,0.38181
200,Calculate Harmonic Sum,59,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,"IO, LO, VA, OP, EX",False,converted,openai/text-embedding-3-large,3072,246,937.07,16.26,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.597578,0.402422,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.605307,0.394693,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.616237,0.383763,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.618903,0.381097,LO-06,"In nested loops, the outer and inner loops execute the same number of times.",LO,0.621876,0.378124
200,Calculate Harmonic Sum,63,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP","IO, LO, VA, OP, EX",True,none_inapplicable,openai/text-embedding-3-large,3072,231,952.05,16.23,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.600889,0.399111,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.601858,0.398142,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.609809,0.390191,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.616688,0.383312,LO-05,Student believes that while-loops execute their body only once if the condition is true.,LO,0.61819,0.38181
200,Calculate Harmonic Sum,64,Student believes that the arithmetic operation - has higher precedence than the arithmetic operation /.,"EX, OP","IO, LO, VA, OP, EX",True,none_inapplicable,openai/text-embedding-3-large,3072,231,811.54,17.98,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.600889,0.399111,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.601858,0.398142,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.609809,0.390191,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.616688,0.383312,LO-05,Student believes that while-loops execute their body only once if the condition is true.,LO,0.61819,0.38181
200,Calculate Harmonic Sum,65,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP","IO, LO, VA, OP, EX",True,not_manifestable,openai/text-embedding-3-large,3072,231,893.78,16.29,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.600912,0.399088,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.601569,0.398431,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.6097,0.3903,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.616576,0.383424,LO-05,Student believes that while-loops execute their body only once if the condition is true.,LO,0.61792,0.38208
200,Calculate Harmonic Sum,66,Student believes that the first character of a string is at index 1.,LO,"IO, LO, VA, OP, EX",True,none_inapplicable,openai/text-embedding-3-large,3072,231,856.56,16.27,5,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.600889,0.399111,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.601858,0.398142,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.609809,0.390191,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.616688,0.383312,LO-05,Student believes that while-loops execute their body only once if the condition is true.,LO,0.61819,0.38181
213,Dog Age Calculator,4,"Student believes that conditional statements, i.e., Python statements that evaluate to either True or False, must be explicitly compared to True or False to be used in conditionals.","CD, EX, OP","IO, VA, CD, OP, EX",False,converted,openai/text-embedding-3-large,3072,229,492.73,15.66,5,VA-11,"Student believes that variables such as ""age"" and ""Age"" refer to the same variable.",VA,0.573253,0.426747,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.577633,0.422367,OP-01,"Student confuses assignment and equality comparison, for example believing that the symbol = tests for equality in a condition.","CD, OP",0.588437,0.411563,CD-02,Student believes that an if/selection statement can repeat like a loop while its condition holds.,"CD, LO",0.594874,0.405126,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.599214,0.400786
213,Dog Age Calculator,14,Student believes that loop variables are destroyed and are inaccessible after the loop completes.,"LO, VA","IO, VA, CD, OP, EX",True,none_inapplicable,openai/text-embedding-3-large,3072,225,939.27,15.64,5,VA-11,"Student believes that variables such as ""age"" and ""Age"" refer to the same variable.",VA,0.577164,0.422836,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.582474,0.417526,OP-01,"Student confuses assignment and equality comparison, for example believing that the symbol = tests for equality in a condition.","CD, OP",0.591931,0.408069,CD-02,Student believes that an if/selection statement can repeat like a loop while its condition holds.,"CD, LO",0.597156,0.402844,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.599565,0.400435
213,Dog Age Calculator,16,Student believes that the = operator is used for equality comparison in conditional statements.,OP,"IO, VA, CD, OP, EX",False,converted,openai/text-embedding-3-large,3072,245,863.11,15.65,5,VA-11,"Student believes that variables such as ""age"" and ""Age"" refer to the same variable.",VA,0.572809,0.427191,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.578707,0.421293,CD-02,Student believes that an if/selection statement can repeat like a loop while its condition holds.,"CD, LO",0.586467,0.413533,OP-01,"Student confuses assignment and equality comparison, for example believing that the symbol = tests for equality in a condition.","CD, OP",0.586609,0.413391,CD-03,Student believes a conditional branch executes regardless of whether its condition is true.,CD,0.595458,0.404542
213,Dog Age Calculator,17,Student believes that colons (:) are used for variable assignment.,"OP, VA","IO, VA, CD, OP, EX",False,converted,openai/text-embedding-3-large,3072,225,863.1,15.62,5,VA-11,"Student believes that variables such as ""age"" and ""Age"" refer to the same variable.",VA,0.575161,0.424839,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.59077,0.40923,OP-01,"Student confuses assignment and equality comparison, for example believing that the symbol = tests for equality in a condition.","CD, OP",0.598268,0.401732,CD-02,Student believes that an if/selection statement can repeat like a loop while its condition holds.,"CD, LO",0.602512,0.397488,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.607437,0.392563
213,Dog Age Calculator,18,"Student believes that in the expression x == a or b, the comparison operator distributes to both operands of the or operator.","EX, OP","IO, VA, CD, OP, EX",False,converted,openai/text-embedding-3-large,3072,228,933.29,16.44,5,VA-11,"Student believes that variables such as ""age"" and ""Age"" refer to the same variable.",VA,0.572888,0.427112,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.583852,0.416148,OP-01,"Student confuses assignment and equality comparison, for example believing that the symbol = tests for equality in a condition.","CD, OP",0.593009,0.406991,CD-02,Student believes that an if/selection statement can repeat like a loop while its condition holds.,"CD, LO",0.596459,0.403541,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.603143,0.396857
213,Dog Age Calculator,20,Student believes that for loop variables exist in a separate scope and won't affect variables with the same name in the enclosing scope.,"LO, VA","IO, VA, CD, OP, EX",True,none_inapplicable,openai/text-embedding-3-large,3072,225,800.1,16.22,5,VA-11,"Student believes that variables such as ""age"" and ""Age"" refer to the same variable.",VA,0.576447,0.423553,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.581735,0.418265,OP-01,"Student confuses assignment and equality comparison, for example believing that the symbol = tests for equality in a condition.","CD, OP",0.590944,0.409056,CD-02,Student believes that an if/selection statement can repeat like a loop while its condition holds.,"CD, LO",0.596354,0.403646,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.599558,0.400442
213,Dog Age Calculator,24,Student believes that it is unnecessary for loop variables to be explicitly initialized before the loop.,"LO, VA","IO, VA, CD, OP, EX",True,none_inapplicable,openai/text-embedding-3-large,3072,225,975.97,17.03,5,VA-11,"Student believes that variables such as ""age"" and ""Age"" refer to the same variable.",VA,0.577164,0.422836,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.582474,0.417526,OP-01,"Student confuses assignment and equality comparison, for example believing that the symbol = tests for equality in a condition.","CD, OP",0.591931,0.408069,CD-02,Student believes that an if/selection statement can repeat like a loop while its condition holds.,"CD, LO",0.597156,0.402844,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.599565,0.400435
213,Dog Age Calculator,25,Student believes that modifying a for loop variable inside the loop body does not affects the next iteration's value.,"LO, VA","IO, VA, CD, OP, EX",True,none_inapplicable,openai/text-embedding-3-large,3072,225,841.86,17.05,5,VA-11,"Student believes that variables such as ""age"" and ""Age"" refer to the same variable.",VA,0.577164,0.422836,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.582474,0.417526,OP-01,"Student confuses assignment and equality comparison, for example believing that the symbol = tests for equality in a condition.","CD, OP",0.591931,0.408069,CD-02,Student believes that an if/selection statement can repeat like a loop while its condition holds.,"CD, LO",0.597156,0.402844,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.599565,0.400435
213,Dog Age Calculator,26,"Student believes that conditional statements, i.e., Python statements that evaluate to either True or False, must always be wrapped in if/else statements to be returned as Boolean values.","CD, EX, OP","IO, VA, CD, OP, EX",False,converted,openai/text-embedding-3-large,3072,271,852.34,16.8,5,VA-11,"Student believes that variables such as ""age"" and ""Age"" refer to the same variable.",VA,0.580261,0.419739,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.591894,0.408106,CD-02,Student believes that an if/selection statement can repeat like a loop while its condition holds.,"CD, LO",0.595479,0.404521,OP-01,"Student confuses assignment and equality comparison, for example believing that the symbol = tests for equality in a condition.","CD, OP",0.597568,0.402432,CD-03,Student believes a conditional branch executes regardless of whether its condition is true.,CD,0.599706,0.400294
213,Dog Age Calculator,33,Student believes that multiple mutually exclusive conditions in a control flow construct must each be written as separate if statements.,CD,"IO, VA, CD, OP, EX",False,converted,openai/text-embedding-3-large,3072,234,878.78,17.38,5,VA-11,"Student believes that variables such as ""age"" and ""Age"" refer to the same variable.",VA,0.57509,0.42491,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.583465,0.416535,OP-01,"Student confuses assignment and equality comparison, for example believing that the symbol = tests for equality in a condition.","CD, OP",0.591527,0.408473,CD-02,Student believes that an if/selection statement can repeat like a loop while its condition holds.,"CD, LO",0.596037,0.403963,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.60057,0.39943
213,Dog Age Calculator,35,Student believes that values must be explicitly converted to their current type to ensure type safety.,,"IO, VA, CD, OP, EX",False,converted,openai/text-embedding-3-large,3072,246,953.47,17.63,5,VA-11,"Student believes that variables such as ""age"" and ""Age"" refer to the same variable.",VA,0.573329,0.426671,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.575538,0.424462,OP-01,"Student confuses assignment and equality comparison, for example believing that the symbol = tests for equality in a condition.","CD, OP",0.587627,0.412373,CD-02,Student believes that an if/selection statement can repeat like a loop while its condition holds.,"CD, LO",0.589363,0.410637,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.595469,0.404531
213,Dog Age Calculator,38,Student believes that while loops execute their body only once if the condition is true.,LO,"IO, VA, CD, OP, EX",False,converted,openai/text-embedding-3-large,3072,234,840.31,17.35,5,VA-11,"Student believes that variables such as ""age"" and ""Age"" refer to the same variable.",VA,0.576252,0.423748,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.585381,0.414619,CD-02,Student believes that an if/selection statement can repeat like a loop while its condition holds.,"CD, LO",0.597724,0.402276,OP-01,"Student confuses assignment and equality comparison, for example believing that the symbol = tests for equality in a condition.","CD, OP",0.598913,0.401087,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.601867,0.398133
213,Dog Age Calculator,41,Student believes that the body of an if-statement executes repeatedly as long as the condition holds.,"CD, LO","IO, VA, CD, OP, EX",False,converted,openai/text-embedding-3-large,3072,293,972.42,17.11,5,VA-11,"Student believes that variables such as ""age"" and ""Age"" refer to the same variable.",VA,0.578099,0.421901,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.581852,0.418148,CD-02,Student believes that an if/selection statement can repeat like a loop while its condition holds.,"CD, LO",0.587418,0.412582,OP-01,"Student confuses assignment and equality comparison, for example believing that the symbol = tests for equality in a condition.","CD, OP",0.596663,0.403337,CD-03,Student believes a conditional branch executes regardless of whether its condition is true.,CD,0.600281,0.399719
213,Dog Age Calculator,46,Student believes that the and operator always evaluates both operands.,"EX, OP","IO, VA, CD, OP, EX",True,none_inapplicable,openai/text-embedding-3-large,3072,225,733.54,22.21,5,VA-11,"Student believes that variables such as ""age"" and ""Age"" refer to the same variable.",VA,0.577164,0.422836,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.582474,0.417526,OP-01,"Student confuses assignment and equality comparison, for example believing that the symbol = tests for equality in a condition.","CD, OP",0.591931,0.408069,CD-02,Student believes that an if/selection statement can repeat like a loop while its condition holds.,"CD, LO",0.597156,0.402844,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.599565,0.400435
213,Dog Age Calculator,47,Student believes that the or operator always evaluates both operands.,"EX, OP","IO, VA, CD, OP, EX",True,not_manifestable,openai/text-embedding-3-large,3072,225,879.81,18.14,5,VA-11,"Student believes that variables such as ""age"" and ""Age"" refer to the same variable.",VA,0.576701,0.423299,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.583299,0.416701,OP-01,"Student confuses assignment and equality comparison, for example believing that the symbol = tests for equality in a condition.","CD, OP",0.592851,0.407149,CD-02,Student believes that an if/selection statement can repeat like a loop while its condition holds.,"CD, LO",0.597124,0.402876,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.60051,0.39949
